host,level,response_ms
host-a,WARN,11.112618915055252
host-c,WARN,190.40087307365684
host-c,INFO,147.09973729721003
host-c,INFO,52.04790729562653
host-c,WARN,41.747568654665045
host-b,WARN,157.9008941457112
host-a,INFO,11.064926598321362
host-c,INFO,156.29315351762767
host-c,INFO,1.3020148599482455
host-c,INFO,31.701917954877878
host-a,WARN,18.472484501549076
host-b,WARN,26.456225793088876
host-a,INFO,38.90355027332801
host-b,ERROR,79.40808512742657
host-c,INFO,30.346914038753063
host-c,INFO,15.702949286473288
host-a,INFO,22.07784316413374
host-a,INFO,34.074843129507556
host-b,INFO,6.293378985640004
host-b,INFO,179.8584453673834
host-a,ERROR,7.508674483209848
host-b,INFO,52.603928730248626
host-a,INFO,5.088009239935878
host-b,INFO,15.426227011664428
host-a,INFO,26.583526490307385
host-a,INFO,17.169064421381094
host-a,INFO,86.00009414390469
host-b,ERROR,2.6108987411724
host-b,INFO,66.82810242016569
host-b,WARN,7.826184909469698
host-a,INFO,2.552806794833435
host-b,WARN,40.37680642617913
host-b,INFO,44.838686100716195
host-a,WARN,69.99512155918816
host-c,INFO,20.47941433835434
host-a,ERROR,66.88081549430453
host-b,ERROR,17.58206657816471
host-a,INFO,37.45433196614774
host-c,INFO,127.8451415562625
host-a,INFO,55.99211052892839
host-b,INFO,95.67177613464496
host-c,WARN,2.8294624977807823
host-b,INFO,26.389753824487443
host-c,INFO,120.3039570110617
host-c,INFO,5.077159835875067
host-a,INFO,87.80467030037697
host-a,INFO,106.77598897795806
host-b,INFO,63.965389279303594
host-a,ERROR,19.419102830892438
host-a,INFO,5.366510504113003
host-c,WARN,115.97804003555564
host-a,INFO,11.04041157401497
host-c,INFO,7.012613932358025
host-c,INFO,51.08258361245021
host-c,ERROR,5.211454155715975
host-b,ERROR,59.43706562804586
host-b,ERROR,9.142529767141786
host-b,INFO,29.50626877573101
host-c,INFO,102.84876707248432
host-b,INFO,141.11414953405358
host-b,INFO,103.88261694633157
host-a,INFO,104.3872838887079
host-b,INFO,46.61340957008068
host-b,WARN,42.51436241509508
host-c,INFO,7.555599510570575
host-c,WARN,61.43479004181379
host-c,INFO,116.49042738707882
host-c,INFO,37.06638005602283
host-c,INFO,27.441028913204175
host-c,INFO,103.33236040022975
host-b,INFO,141.34058884521522
host-c,INFO,23.350543179556933
host-c,INFO,91.08019360421741
host-a,INFO,77.56703956096767
host-b,INFO,35.95391866460006
host-b,INFO,69.44874124056317
host-b,INFO,24.831381110991014
host-c,INFO,122.17815711254758
host-c,INFO,8.637543898461683
host-c,INFO,91.87740501663995
host-a,WARN,5.465310784047021
host-c,INFO,116.29523548186147
host-a,ERROR,301.72463503662914
host-b,INFO,106.05069573027126
host-c,WARN,34.446184111791695
host-a,WARN,32.47781494501418
host-a,INFO,207.53933511645934
host-c,INFO,59.439379341564724
host-b,INFO,72.24398713919797
host-b,INFO,55.48119196977298
host-b,INFO,22.756785547065785
host-a,INFO,49.1025216885546
host-a,INFO,65.99016973692886
host-a,INFO,206.93442572508118
host-a,WARN,24.774962657604853
host-b,INFO,111.74237358353727
host-c,INFO,80.7865660106272
host-a,INFO,4.761365294844413
host-a,INFO,80.36331708303499
host-b,INFO,139.9205957731856
host-c,WARN,56.27486091147516
host-c,INFO,18.39391019949473
host-b,INFO,5.543989069924048
host-b,INFO,43.617151561066045
host-c,INFO,4.272735108812029
host-a,INFO,60.7665239720065
host-c,INFO,34.53957779664005
host-b,INFO,110.47990427771073
host-a,WARN,70.79228358214415
host-a,ERROR,58.94512325722787
host-b,INFO,13.122011570747702
host-b,INFO,25.527197138623958
host-b,INFO,26.96174586297517
host-c,WARN,58.602475809321
host-c,INFO,22.079143143517175
host-a,INFO,188.28307733241476
host-b,INFO,3.725731746559417
host-a,INFO,72.89195572770561
host-a,INFO,61.298961792494346
host-a,WARN,119.85926198226522
host-a,INFO,91.46629877928399
host-b,INFO,56.84701591249479
host-a,INFO,8.361544933723046
host-b,ERROR,104.76434352938799
host-b,INFO,8.186256415536437
host-c,INFO,12.923905299031945
host-b,INFO,17.82992330717138
host-c,WARN,45.74805333725803
host-b,INFO,83.36723083940949
host-b,INFO,30.077838655026195
host-b,WARN,108.38688795922653
host-c,INFO,30.260810602280248
host-c,INFO,59.810306603575505
host-a,INFO,20.54637647494522
host-c,INFO,44.61225659016429
host-c,INFO,47.987765069389724
host-c,INFO,107.00245514074066
host-c,INFO,33.433550176931135
host-a,INFO,77.54395320662383
host-c,INFO,4.585287805705317
host-b,INFO,92.76142409091504
host-b,INFO,138.86358637149957
host-c,WARN,25.17014025510812
host-c,INFO,22.752139595462793
host-b,INFO,3.310378788983147
host-b,INFO,48.183367473961255
host-a,INFO,157.93173410999702
host-b,INFO,54.49664653385181
host-b,INFO,90.69611618269437
host-c,INFO,35.99997384832469
host-b,INFO,15.318493486812221
host-a,INFO,51.313365977198
host-b,INFO,45.956335332981965
host-c,INFO,14.549419770300226
host-c,INFO,35.70969212750439
host-b,INFO,60.5614092709299
host-c,WARN,20.63174851310246
host-a,INFO,19.18458445556588
host-a,INFO,31.420621926442386
host-b,INFO,20.697618717700152
host-b,WARN,74.5957162650357
host-b,INFO,63.01204419499184
host-c,WARN,9.785819757434036
host-a,INFO,79.26861114067295
host-a,INFO,6.546526459741347
host-c,INFO,42.689613748439434
host-a,ERROR,3.9270677022759117
host-b,WARN,106.97723236117808
host-b,WARN,283.5529726101723
host-b,INFO,61.42609690397492
host-a,INFO,84.78862395533044
host-b,INFO,19.70394884341557
host-c,INFO,137.82651686979824
host-c,INFO,7.740520224306946
host-a,INFO,46.56640927291604
host-c,INFO,69.4028261695261
host-c,INFO,107.12797212428981
host-a,INFO,28.520438629086375
host-b,INFO,74.87248541402154
host-b,INFO,63.89799349290367
host-b,WARN,204.14807738354278
host-a,WARN,34.15916528352985
host-c,INFO,14.530874217965522
host-b,INFO,3.035583340593499
host-b,INFO,88.4443849736011
host-a,INFO,137.76471486765823
host-b,WARN,40.81864554276906
host-a,WARN,50.05063698957854
host-c,INFO,9.208200067990871
host-a,INFO,34.78411857884961
host-a,INFO,186.71578829082023
host-a,INFO,27.068008712456702
host-a,INFO,18.923163443323393
host-c,WARN,18.224952745620598
host-c,WARN,6.565687667276084
host-b,INFO,35.92535741004259
host-c,INFO,8.828493073647168
host-c,INFO,20.976370307119378
host-b,INFO,5.410294423410381
host-c,INFO,2.547406517582216
host-a,INFO,63.189978837851235
host-a,INFO,15.512589255048962
host-b,INFO,52.95069432456827
host-b,INFO,121.78757278301458
host-b,WARN,87.68842361656726
host-a,WARN,68.8487491695713
host-c,INFO,31.423071883675085
host-a,INFO,10.005556468592646
host-b,INFO,96.03755429063891
host-c,WARN,21.032501446353532
host-c,INFO,160.05004603012006
host-a,INFO,24.639966411944776
host-b,INFO,71.75655056265612
host-a,INFO,21.53809786531249
host-c,INFO,32.32007544643858
host-a,INFO,59.01120369297713
host-a,ERROR,71.13955211831268
host-b,WARN,53.645115694510004
host-b,WARN,42.496512300636624
host-c,INFO,46.2092672950012
host-a,ERROR,45.135480888164324
host-a,INFO,4.0523138901895805
host-a,ERROR,45.547356355192505
host-c,WARN,14.288613556445359
host-c,WARN,41.82535005400271
host-b,INFO,37.662819299149774
host-b,INFO,70.79818864060925
host-b,WARN,48.149719836279075
host-a,INFO,54.21900672425135
host-a,INFO,33.74738523792448
host-b,ERROR,14.061492497086828
host-a,INFO,15.317256759069734
host-b,INFO,16.19094984257135
host-c,INFO,7.958670601415172
host-b,INFO,12.183807352499874
host-c,WARN,10.853039751332979
host-a,INFO,12.228298624529842
host-b,INFO,38.42450435341866
host-a,INFO,169.09242003223562
host-c,INFO,33.674244168594875
host-c,INFO,55.734075350767476
host-c,INFO,79.88125409302405
host-a,INFO,1.87773291520879
host-a,INFO,89.2305732652104
host-a,ERROR,7.952285990803016
host-a,INFO,41.86663801823216
host-c,ERROR,38.20118737448432
host-c,INFO,14.682361010157576
host-b,INFO,12.751942074643585
host-b,INFO,18.10791973190723
host-a,INFO,5.493006317325471
host-c,INFO,7.183297561628095
host-c,INFO,117.41898327624315
host-c,INFO,82.02944102990837
host-b,INFO,35.8619857788627
host-b,WARN,33.52936448365818
host-c,ERROR,88.24160459411026
host-c,INFO,19.645347797187338
host-c,INFO,12.837612698390869
host-b,WARN,3.9326673456905215
host-c,INFO,82.86605738295285
host-c,INFO,43.94661613127898
host-a,INFO,41.72684014317281
host-a,WARN,71.61800711137836
host-b,WARN,19.059451004403044
host-c,INFO,68.05196350446073
host-c,WARN,100.74757998626409
host-a,WARN,44.13966808763333
host-b,ERROR,59.33478518088967
host-a,INFO,25.0066426687493
host-a,ERROR,40.328986420782314
host-a,INFO,76.52315123039357
host-a,WARN,94.5387928345765
host-c,WARN,19.923032395222354
host-c,WARN,168.08852138691591
host-a,ERROR,54.582270069864855
host-b,INFO,197.64216271427395
host-b,INFO,101.74698398075076
host-b,INFO,57.33743543600619
host-b,ERROR,46.27162935735751
host-a,INFO,12.176312107172313
host-c,INFO,25.655313295631753
host-b,INFO,10.419693476062339
host-a,WARN,62.15378025622027
host-b,INFO,0.23824884146467287
host-b,INFO,166.71850660187232
host-a,ERROR,41.35987962920224
host-c,INFO,14.527890806696941
host-c,INFO,26.878108138323352
host-a,INFO,8.435507882184783
host-c,INFO,6.941993909826071
host-a,INFO,0.04518639507711653
host-a,WARN,18.58397179716002
host-a,WARN,7.340703909157782
host-c,ERROR,190.58040971022757
host-a,INFO,8.053204184735554
host-b,INFO,6.686168960457775
host-c,WARN,28.011944061646005
host-c,INFO,12.543612738856059
host-c,WARN,13.79088493889021
host-c,INFO,80.23036170486418
host-b,WARN,6.785962724698605
host-c,INFO,6.685986055127466
host-c,ERROR,18.04076117332728
host-a,ERROR,68.90595310706846
host-c,INFO,72.03776789992654
host-b,WARN,12.035235157022921
host-b,WARN,14.508409482942833
host-b,WARN,78.81676798935469
host-b,ERROR,51.67917196723153
host-c,INFO,11.697316123055728
host-c,ERROR,10.39556916014304
host-b,WARN,14.348921436591908
host-b,INFO,135.74435247303848
host-c,INFO,58.95570094688384
host-b,INFO,18.353126733904958
host-a,WARN,43.198669046419866
host-b,WARN,10.66677978096338
host-b,INFO,6.585350211155415
host-a,WARN,116.76571283431767
host-a,WARN,12.212888497763526
host-c,ERROR,46.522201443672415
host-c,WARN,8.297884671184132
host-a,INFO,134.8527520884352
host-a,WARN,71.23154707958467
host-c,INFO,69.86070951804084
host-b,INFO,31.29606396325898
host-a,INFO,91.93884154424603
host-c,INFO,55.4720480860626
host-b,INFO,104.72444201697073
host-a,INFO,5.531302728050598
host-b,INFO,38.105670017336486
host-c,WARN,52.019933423715905
host-a,INFO,151.28945549433095
host-b,WARN,232.29326434061736
host-a,INFO,22.70243758252465
host-b,INFO,83.51989688135986
host-c,INFO,322.66164001166527
host-c,INFO,42.985287396163976
host-a,INFO,115.71499108975615
host-b,INFO,30.473055022329575
host-a,INFO,82.36218241729765
host-a,INFO,12.776206925236227
host-b,INFO,84.32117887121954
host-b,INFO,8.113058926485
host-b,INFO,59.84746567564895
host-c,INFO,2.7798127539870534
host-a,INFO,10.137649797481863
host-a,INFO,89.98113465412678
host-c,INFO,171.01464640993643
host-b,INFO,57.50316135570631
host-c,INFO,25.386268231575286
host-c,INFO,25.773981542584472
host-c,INFO,50.63826125573787
host-a,INFO,26.127545424533892
host-c,INFO,62.1346187087509
host-a,INFO,6.441582772992943
host-a,INFO,54.261085389214244
host-a,WARN,81.45566894018016
host-b,ERROR,71.95097308570455
host-a,INFO,31.976762464848342
host-a,WARN,4.321908448575605
host-b,INFO,9.097545469344112
host-a,INFO,23.48347080224999
host-c,INFO,8.753491919287706
host-c,WARN,9.224260112839291
host-a,INFO,54.51827163941443
host-b,INFO,13.43028906624755
host-c,INFO,29.376746981545125
host-b,INFO,1.807504904838271
host-b,INFO,35.590036691223666
host-c,WARN,43.577911785947364
host-b,INFO,52.51981806031054
host-c,ERROR,18.297513360748958
host-b,WARN,29.70454651919846
host-c,WARN,13.36872697375348
host-a,INFO,91.72336113215083
host-c,WARN,12.433478294222015
host-c,INFO,66.17342482014797
host-c,INFO,2.427533386522897
host-c,WARN,99.53137057847883
host-b,ERROR,52.26659767334041
host-a,INFO,68.93500012727111
host-c,INFO,15.225400124842697
host-b,INFO,60.63584132829457
host-a,INFO,48.66672270123837
host-a,ERROR,50.51746306603929
host-a,WARN,269.07448359068115
host-a,WARN,74.59603682495589
host-c,INFO,84.31243910668104
host-c,WARN,15.48748484423537
host-b,WARN,45.43372494606433
host-b,INFO,71.07189765123152
host-b,INFO,158.65794610897697
host-a,INFO,1.971855029978595
host-a,WARN,122.44700603004574
host-c,INFO,23.523417002121153
host-a,WARN,1.1962670737920622
host-a,WARN,35.77167063448098
host-a,INFO,44.38662722981773
host-b,WARN,12.448972354725962
host-b,WARN,87.58224623225657
host-c,INFO,20.286951017387345
host-a,INFO,80.58931766510261
host-a,INFO,26.679519755260984
host-c,INFO,71.47346589743788
host-a,WARN,29.84768531618865
host-a,ERROR,0.5936249367926442
host-b,INFO,9.811149186946261
host-c,WARN,29.40092148496321
host-c,INFO,13.498845060828998
host-c,INFO,67.10449467140755
host-c,INFO,13.36571930586745
host-b,INFO,291.6923616973982
host-b,INFO,1.5405854592607964
host-a,INFO,20.077969971305926
host-a,WARN,102.30002124297468
host-a,ERROR,47.09805922779857
host-a,INFO,77.54164095588789
host-b,ERROR,61.75993986319147
host-c,INFO,23.48980928597867
host-b,WARN,78.6344260293218
host-a,INFO,57.934411055765565
host-b,INFO,37.521744124353766
host-c,INFO,37.14560396667979
host-c,ERROR,44.455149998742115
host-b,ERROR,2.611646513027786
host-b,INFO,176.2666182884996
host-b,INFO,166.9779837608388
host-a,WARN,32.29919517328546
host-b,INFO,28.286148994856415
host-b,WARN,7.967632310241668
host-b,WARN,36.645470201046656
host-c,INFO,44.48449458587826
host-c,ERROR,7.5616928781309305
host-a,INFO,1.554371000454678
host-a,INFO,57.78545994916118
host-c,INFO,129.89472668418335
host-c,INFO,31.243954403769123
host-c,ERROR,75.93858417473739
host-b,INFO,12.121961360071513
host-b,INFO,29.71025117289213
host-c,WARN,39.24610475557371
host-b,INFO,16.529866522136288
host-b,INFO,1.2492551068730975
host-a,INFO,142.6646981156708
host-c,INFO,40.37915416276718
host-c,ERROR,63.638215732968895
host-b,INFO,98.4904063851344
host-c,INFO,61.15871150051409
host-a,INFO,8.419878408564019
host-a,INFO,174.66046483841725
host-a,WARN,22.17726042703015
host-c,WARN,4.971093202890717
host-c,INFO,58.72014947328235
host-c,INFO,7.37359430216718
host-c,WARN,38.597875106978485
host-c,INFO,30.423799322132034
host-a,WARN,26.41083369389814
host-b,INFO,1.4311194232904005
host-a,INFO,28.94719041421745
host-c,INFO,7.327405089888489
host-a,WARN,91.79323142825727
host-c,ERROR,25.344943660526383
host-c,WARN,97.89782640234918
host-a,INFO,96.12937516216626
host-c,INFO,75.93679615779263
host-b,ERROR,64.1887520932759
host-c,WARN,69.4992473775941
host-b,INFO,5.949209634544552
host-b,INFO,45.89689913237936
host-c,WARN,27.194441955490824
host-a,INFO,15.185443043237386
host-b,WARN,14.522094471085778
host-a,WARN,85.67593484443915
host-b,ERROR,12.346304713655664
host-c,INFO,22.723635219213488
host-c,INFO,41.474957678941806
host-b,WARN,40.593505478231904
host-c,INFO,27.460031140351436
host-b,WARN,92.45642127470543
host-c,INFO,41.928997262530416
host-a,INFO,57.40932311636827
host-c,ERROR,59.850830814085754
host-a,WARN,39.68259328110392
host-c,INFO,50.0936649214784
host-a,INFO,5.764637876798561
host-c,INFO,13.105021481915841
host-a,INFO,131.75144168570918
host-b,INFO,53.31167188260086
host-b,WARN,32.33872653579277
host-a,WARN,12.876456544346269
host-c,WARN,32.75004798749523
host-a,INFO,24.2351290587611
host-c,WARN,32.09158682174685
host-b,INFO,53.49264459312051
host-c,WARN,23.098970461397528
host-b,INFO,45.619987252696056
host-c,WARN,76.48106508183155
host-c,WARN,26.214968466008116
host-c,INFO,105.83318276174313
host-a,ERROR,24.93157557142499
host-a,ERROR,20.40848674923606
host-b,INFO,63.96414771024047
host-b,INFO,12.706471138249078
host-a,WARN,38.79083027616808
host-b,INFO,70.32678717102138
host-a,INFO,9.330001524593124
host-c,INFO,29.4047093377556
host-b,INFO,54.41709516163954
host-b,WARN,13.964615116027309
host-a,ERROR,5.318959495401141
host-b,INFO,1.2387387480614056
host-b,INFO,5.961699992666241
host-c,INFO,63.41466730449056
host-b,INFO,22.24129942150096
host-c,INFO,9.941817391464202
host-a,INFO,9.580859389078453
host-b,INFO,14.572348144306208
host-c,ERROR,126.56758946478995
host-a,INFO,83.75508724053013
host-b,WARN,3.6976937607080194
host-a,INFO,31.672421078230744
host-b,ERROR,35.62499596653997
host-a,WARN,34.2149312699248
host-a,INFO,77.89836061243554
host-c,ERROR,29.026023559477547
host-a,INFO,25.01116991892865
host-b,INFO,19.85655327112995
host-b,INFO,61.833518774779286
host-c,INFO,66.07397241277368
host-b,INFO,4.159130901919762
host-b,WARN,41.94982974934909
host-b,INFO,86.69283642357519
host-a,INFO,14.19567169548524
host-a,WARN,12.996920559678053
host-b,WARN,99.02137795108561
host-c,INFO,62.09220760399293
host-a,WARN,20.579520868328046
host-c,INFO,89.73211017616053
host-b,WARN,7.101806571171944
host-b,INFO,11.441213479922583
host-a,INFO,3.1732659043988103
host-b,WARN,74.42962942686911
host-a,INFO,9.521878041687307
host-b,INFO,71.58861147084032
host-b,INFO,31.45332054449049
host-a,WARN,17.688753928537242
host-a,INFO,4.605986492196883
host-a,INFO,13.712912542908503
host-b,WARN,77.80386480828085
host-b,ERROR,59.06300422209038
host-c,INFO,13.13634892003532
host-a,INFO,59.75454611935983
host-b,INFO,17.042896997122572
host-b,INFO,126.15109160158318
host-a,INFO,82.66932865890298
host-c,INFO,0.7650348804104448
host-a,INFO,166.37172667301706
host-c,WARN,12.64468582900271
host-b,INFO,69.0036349644601
host-c,INFO,27.43902250892893
host-b,INFO,18.203862922091293
host-a,WARN,91.77353891848512
host-a,INFO,3.353222052952029
host-a,INFO,13.828010386677589
host-c,INFO,24.558620327572083
host-b,ERROR,55.73401879573977
host-a,INFO,116.76830755867186
host-a,WARN,34.35198323988116
host-b,INFO,9.666150744830567
host-a,WARN,24.315084781505213
host-b,INFO,43.26773090934448
host-b,INFO,159.39939933737693
host-b,INFO,8.712766335360133
host-b,INFO,26.25231975375424
host-b,INFO,75.56653758424412
host-c,INFO,51.192463342374836
host-a,INFO,125.73364531003011
host-c,INFO,79.6111350346594
host-a,INFO,11.739665968023566
host-c,WARN,11.164205459532313
host-b,INFO,71.59178480615311
host-a,INFO,46.22325468260215
host-a,ERROR,19.30098072219347
host-c,INFO,16.534015728283794
host-c,INFO,8.604973365979902
host-a,INFO,0.30230425585021403
host-c,INFO,67.82842239802149
host-c,INFO,67.51843546163765
host-c,WARN,40.18933945559103
host-b,INFO,58.18920056976844
host-b,INFO,5.156617072222289
host-c,INFO,26.863623768956785
host-c,INFO,49.918256555075914
host-b,INFO,272.75082814764863
host-b,ERROR,42.83687154653925
host-a,ERROR,12.273980986074239
host-a,INFO,74.23596792353959
host-b,INFO,109.35278744251593
host-c,INFO,44.39109847746014
host-c,INFO,75.79776667866207
host-c,INFO,151.46456614265983
host-c,INFO,22.569779106415304
host-a,INFO,25.19307651658974
host-b,INFO,42.80821708676568
host-c,INFO,90.66845401300814
host-a,INFO,20.478726313229256
host-c,INFO,66.74129349569243
host-b,INFO,46.65459548144881
host-a,INFO,1.418052392651729
